"","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"284",284,"2018-02-22",10354.35,10397.45,10341.6,10377.8,301792686,10426,10426,10349.8,10395.15,221032640,-0.787159693066641,38.795903338493,38.6387384547689,0.134037200417952,0.00361397409650976,10365.7631167918,76.2000000000007,-81.6582730432327,8893114560,0.864491017964072
"285",285,"2018-02-23",10408.1,10499,10397.25,10492.55,198305320,10354.35,10397.45,10341.6,10377.8,301792686,-0.833030238666732,38.070501031986,36.8676581557546,0.112443383793733,-0.00167044199638688,10351.4467625212,55.8500000000004,-80.9704940550737,8591321874,0.857609988109394
"286",286,"2018-02-26",10526.55,10592.7,10520.45,10576.7,154858671,10408.1,10499,10397.25,10492.55,198305320,-0.772499761533618,45.3488114381329,47.0673111760322,0.119048572191643,0.0109965722989003,10380.6681530502,121.200000000001,-52.4466438441275,8789627194,0.499167459562323
"287",287,"2018-02-27",10615.2,10631.25,10537.5,10551.05,169071278,10526.55,10592.7,10520.45,10576.7,154858671,-0.652379237147538,49.9904572732332,48.744485591525,0.121807800386088,0.00798798699077352,10431.746335039,100.150000000001,-17.695318485086,8944485865,0.17137635315619
"288",288,"2018-02-28",10488.95,10535.15,10461.55,10487.95,244001191,10615.2,10631.25,10537.5,10551.05,169071278,-0.57028527012688,48.6345341065084,50.4737525807699,0.114630279933776,-0.0024280874775453,10462.2516854599,93.75,-6.3102925525516,8775414587,0.259010019440707
"289",289,"2018-03-01",10479.95,10525.3,10448.6,10449.95,167741336,10488.95,10535.15,10461.55,10487.95,244001191,-0.547315478682198,45.3740492819418,50.3941015443648,0.109896101975541,-0.00599840193916634,10464.7485998588,89.5,-33.875074277928,8531413396,0.447734410049346
"290",290,"2018-03-05",10428.3,10428.3,10324.2,10357.3,189101514,10479.95,10525.3,10448.6,10449.95,167741336,-0.551954248827291,43.4834464566413,48.4546225700881,0.0990333464364843,-0.00362978538649195,10454.6250929734,76.6999999999989,-38.2566516681533,8363672060,0.552828175026677
"291",291,"2018-03-06",10420.5,10441.15,10217.15,10223.6,208723559,10428.3,10428.3,10324.2,10357.3,189101514,-0.619820899668833,39.1952674461279,44.6281284502255,0.105505979680177,-0.00890560860636924,10417.0655522328,125.75,-114.989653355358,8174570546,0.835340753163592
"292",292,"2018-03-07",10232.95,10243.2,10141.55,10163.55,236050625,10420.5,10441.15,10217.15,10223.6,208723559,-0.768202464217904,33.9865926671669,34.7587276121403,0.125536345028341,-0.0129928118648515,10345.7483207542,224,-172.253675246197,7965846987,0.984424052161312
"293",293,"2018-03-08",10216.25,10269.9,10146.65,10236.35,202021195,10232.95,10243.2,10141.55,10163.55,236050625,-0.92245771897117,31.9339536140774,28.8745608358624,0.123459661730045,-0.00589098266926946,10274.1178328799,101.650000000001,-229.446159283347,7729796362,0.955074535429855
"294",294,"2018-03-09",10271.3,10296.7,10212.05,10229.8,173687393,10216.25,10269.9,10146.65,10236.35,202021195,-0.977717686514301,36.9087694700863,29.1988876669041,0.134016138426051,0.007137320187244,10246.5778258606,123.25,-161.731984906387,7931817557,0.806412089034101
"295",295,"2018-03-12",10301.6,10433.15,10299.3,10423.55,208632287,10271.3,10296.7,10212.05,10229.8,173687393,-1.01530105177838,36.6492284989494,30.1340300478961,0.111360774664041,-0.000640081326839237,10225.6385541911,84.6500000000015,-121.281767881155,7758130164,0.819787625076578
"296",296,"2018-03-13",10389.5,10478.6,10377.9,10425.2,306896971,10301.6,10433.15,10299.3,10423.55,208632287,-0.884239362384942,48.2431267676895,40.877152488733,0.152718377866379,0.0187626398518219,10275.8085110342,203.35,-22.3229978985251,7966762451,0.424137226873597
"297",297,"2018-03-14",10393.05,10419.9,10336.65,10415.65,180400192,10389.5,10478.6,10377.9,10425.2,306896971,-0.770191731480352,48.3298517462527,43.6707529813969,0.152906530815476,0.000158282871005611,10314.8228288866,100.700000000001,8.32913638871499,8273659422,0.420767817030833
"298",298,"2018-03-15",10405.45,10419.9,10346.25,10352.25,163437977,10393.05,10419.9,10336.65,10415.65,180400192,-0.679383118075672,47.83029669448,48.0638260743111,0.150284663554868,-0.000916469402008957,10341.4316588908,88.5500000000011,-13.8212231434199,8093259230,0.440269552787421
"299",299,"2018-03-16",10345.15,10345.15,10180.85,10220.05,311996395,10405.45,10419.9,10346.25,10352.25,163437977,-0.649187827969433,44.5389160897549,52.5588066839905,0.152390946444443,-0.00610559536145061,10340.7390026493,73.6499999999996,-23.6517467684117,7929821253,0.569736573412292
"300",300,"2018-03-19",10215.35,10224.1,10076.7,10093.95,197606720,10345.15,10345.15,10180.85,10220.05,311996395,-0.719895856877528,38.5776598396086,49.5727450728928,0.160280754397202,-0.012852410258164,10296.9533731769,171.4,-114.997850714802,7617824858,0.839697774147437
"301",301,"2018-03-20",10051.55,10155,10050.8,10138.2,187773199,10215.35,10224.1,10076.7,10093.95,197606720,-0.864812932385195,33.9147682764432,42.17222297314,0.15895731213204,-0.0124152426633799,10223.4141212763,147.4,-177.429491344105,7420218138,0.968893697592643
"302",302,"2018-03-21",10181.95,10227.25,10133.1,10154.95,190005698,10051.55,10155,10050.8,10138.2,187773199,-0.934975460266485,36.8015168707676,47.1403237961642,0.159144824407599,0.00437423314440544,10184.5336593833,104.200000000001,-152.830601371385,7607991337,0.819551976876223
"303",303,"2018-03-22",10167.5,10207.85,10105.75,10106.65,205699009,10181.95,10227.25,10133.1,10154.95,190005698,-0.966712389466984,37.9072033187323,38.82754844053,0.153467885490566,0.00165080372478954,10162.5117416075,94.1499999999996,-100.274508321965,7797997035,0.780505795574286
"304",304,"2018-03-23",9968.8,10027,9952.1,9986.8,269174747,10167.5,10207.85,10105.75,10106.65,205699009,-1.01842740892202,35.9538204268811,34.8581532470925,0.154849265651799,-0.00476764830912835,10131.5528795722,102.1,-103.182219733641,7592298026,0.869448340345956
"305",305,"2018-03-26",9989.15,10142.35,9958.8,10140.8,237975350,9968.8,10027,9952.1,9986.8,269174747,-1.14128487536022,31.6021336225991,30.187958567321,0.105241891281191,-0.0119294020015541,10070.385281695,154.549999999999,-155.408422942288,7323123279,0.934093067426403
"306",306,"2018-03-27",10188,10207.6,10139.95,10183.55,202285480,9989.15,10142.35,9958.8,10140.8,237975350,-1.10484109451415,41.4144291142827,42.5524028547389,0.150130208968568,0.0153026694878342,10077.5843184319,183.550000000001,-100.48641118273,7561098629,0.641595441595444
"307",307,"2018-03-28",10143.6,10157.75,10097.8,10121.25,318434037,10188,10207.6,10139.95,10183.55,202285480,-1.03036677654175,43.8236768304083,46.5539837577241,0.154969585586824,0.00420678280443276,10098.6255143159,67.6499999999996,-49.1965295939418,7763384109,0.560398860398862
"308",308,"2018-04-02",10151.65,10219.65,10128,10217,219026335,10143.6,10157.75,10097.8,10121.25,318434037,-1.00905444005718,41.1667822500522,48.0554889094997,0.154993015379396,-0.00613649930070892,10094.9233226575,85.75,-70.3359949741041,7444950072,0.678727445394113
"309",309,"2018-04-03",10186.85,10254.8,10171.35,10244.4,193525779,10151.65,10219.65,10128,10217,219026335,-0.905998119599949,46.5320843920035,50.5874684422604,0.152886814573072,0.00941582559109833,10124.9681919554,98.3999999999996,-29.6960579429214,7663976407,0.496866096866098
"310",310,"2018-04-04",10274.6,10279.8,10111.55,10119.9,214594342,10186.85,10254.8,10171.35,10244.4,193525779,-0.793482931216039,47.9936699840174,53.8525867755549,0.133446178332296,0.00267821521283729,10157.1810981149,83.4499999999989,-0.235978410029274,7857502186,0.44482431149098
"311",311,"2018-04-05",10228.45,10331.75,10228.45,10327.65,220008760,10274.6,10279.8,10111.55,10119.9,214594342,-0.793652560925184,42.3313249078535,50.2849288071341,0.151075354997468,-0.0122274324345497,10140.4713543667,168.25,-32.877835043416,7642907844,0.641299700726807
"312",312,"2018-04-06",10322.75,10350.35,10290.9,10320.95,180646319,10228.45,10331.75,10228.45,10327.65,220008760,-0.622302993735502,52.4192149458766,60.9450402216577,0.18745850023646,0.020320982123982,10197.2831340273,211.85,61.9410712604805,7862916604,0.197199657973493
"313",313,"2018-04-09",10333.7,10397.45,10331,10373.35,198813291,10322.75,10350.35,10290.9,10320.95,180646319,-0.486269020778529,52.1026675259742,56.6691337467629,0.183991181892081,-0.000648954431307303,10237.4089325099,59.4500000000007,72.1031814439053,7682270285,0.0738229755178899
"314",314,"2018-04-10",10412.9,10424.65,10381.7,10401.35,240304772,10333.7,10397.45,10331,10373.35,198813291,-0.333399594615269,54.4208908235536,57.7895526673313,0.162613518304264,0.00506420724434697,10284.3540064525,76.5,92.6334215516762,7881083576,0.0541147412147757
"315",315,"2018-04-11",10428.15,10428.15,10355.9,10414.05,218874058,10412.9,10424.65,10381.7,10401.35,240304772,-0.188215337613395,55.6559581762339,60.7907248344925,0.148163837449298,0.00269558809075043,10327.9782623495,51.2999999999993,102.16892523891,8121388348,0.0493069516453271
"316",316,"2018-04-12",10410.65,10469.85,10395.7,10454.15,222570602,10428.15,10428.15,10355.9,10414.05,218874058,-0.0626470514846433,56.2352266140748,59.2219857154658,0.148124074659433,0.00122025054294994,10363.8051357235,72.25,99.0689580713638,8340262406,0.0296187375275714
"317",317,"2018-04-13",10495.3,10519.8,10451.65,10483.7,206689959,10410.65,10469.85,10395.7,10454.15,222570602,0.0672999822519893,58.0965412709666,59.6203895756917,0.138650914254264,0.00384317280420277,10402.7056001897,74.1499999999996,122.614242477028,8562833008,0.0303235152100449
"318",318,"2018-04-16",10398.3,10538.35,10398.3,10530.7,189550753,10495.3,10519.8,10451.65,10483.7,206689959,0.190913991307862,59.4646689622879,68.783159119948,0.134110586024761,0.00282264125681309,10440.2156433384,68.1499999999996,140.48772538575,8769522967,0.0635899242557665
"319",319,"2018-04-17",10557.3,10560.25,10495.8,10547.55,190690411,10398.3,10538.35,10398.3,10530.7,189550753,0.32149303852842,61.6115238536394,69.1279467072411,0.134376861225817,0.00447313065023636,10482.3003616995,140.050000000001,132.139522731555,8959073720,0.0131998964713996
"320",320,"2018-04-18",10578.9,10593.2,10509.75,10536.65,183538947,10557.3,10560.25,10495.8,10547.55,190690411,0.432710632338895,62.3807704690788,70.6386084480025,0.0991888449358199,0.00159880479539787,10517.6430124471,64.4500000000007,132.121174614485,9149764131,0.0274624283706362
"321",321,"2018-04-19",10563.65,10572.15,10546.4,10568.1,225508612,10578.9,10593.2,10509.75,10536.65,183538947,0.506232953827213,61.5219427782755,66.9518560326432,0.0344864424229251,-0.0010339496846985,10538.6874972468,83.4500000000007,121.109872471167,8966225184,0.114150181671379
"322",322,"2018-04-20",10560.35,10581.4,10527.5,10579.85,230590276,10563.65,10572.15,10546.4,10568.1,225508612,0.581874412196615,63.1004801021776,69.3645829842864,0.029859613351523,0.00298037392339623,10563.1044665012,35.5,114.672621539896,9191733796,0.052112529845324
"323",323,"2018-04-23",10592.8,10638.05,10551.65,10582.8,190141581,10560.35,10581.4,10527.5,10579.85,230590276,0.643196004163937,63.6996560331908,70.1558332317288,0.0267842696082283,0.00111121893224464,10583.4991495062,53.8999999999996,103.033452794714,9422324072,0.0277172220492065
"324",324,"2018-04-24",10578.1,10636.7,10569.3,10620.35,188640926,10592.8,10638.05,10551.65,10582.8,190141581,0.685906952099113,63.8583318237658,64.7614036533644,0.0284030274575214,0.000278793064110161,10598.0063621127,86.3999999999996,104.151604682199,9612465653,0.104938271604938
"325",325,"2018-04-25",10612.4,10612.4,10536.75,10564.55,176513741,10578.1,10636.7,10569.3,10620.35,188640926,0.739888749581419,65.9015164160416,69.6590223903854,0.029267867726018,0.00354193025623495,10619.6283354405,67.4000000000015,105.293808708196,9801106579,0.0432128906249975
"326",326,"2018-04-26",10586.5,10628.2,10559.8,10615.55,269320211,10612.4,10612.4,10536.75,10564.55,176513741,0.731139435702421,60.434004661773,59.2405241444036,0.0476393682014066,-0.00526791526434245,10615.6801246785,83.6000000000004,82.4099771075494,9624592838,0.211724038600029
"327",327,"2018-04-27",10651.65,10719.5,10651.65,10694.7,246004404,10586.5,10628.2,10559.8,10615.55,269320211,0.754544734295126,63.4210779675847,60.2731113586664,0.0509779851812264,0.00481585059256062,10628.2063596336,68.4000000000015,88.9971178994663,9893913049,0.0732779677576944
"328",328,"2018-04-30",10705.75,10758.9,10705.75,10740.9,142788264,10651.65,10719.5,10651.65,10694.7,246004404,0.824001767559146,67.5194601153989,65.5383122267923,0.0586817775436352,0.00742838436561222,10662.3385876734,103.950000000001,124.552517733937,10139917453,0.0682068206820661
"329",329,"2018-05-02",10783.85,10783.85,10690.05,10716.8,209747342,10705.75,10758.9,10705.75,10740.9,142788264,0.90351588960782,69.6565475045205,65.7706341485426,0.0602922094567727,0.00431059280240653,10701.5299605704,64.1999999999989,139.710608733711,10282705717,0.0446650124069479
"330",330,"2018-05-03",10720.15,10720.15,10647.55,10669.8,164714919,10783.85,10783.85,10690.05,10716.8,209747342,0.936918099167872,67.1736558017027,59.0677750094422,0.0625950227431207,-0.00224628083472211,10721.1000544744,93.8000000000011,127.628370406809,10072958375,0.172742496457558
"331",331,"2018-05-04",10700.45,10700.45,10601.7,10614.85,162127888,10720.15,10720.15,10647.55,10669.8,164714919,0.916797036461792,62.4951452565182,58.0947059835058,0.0704550760836632,-0.00439528262221422,10718.5213552043,72.6000000000004,94.8350410522697,9908243456,0.295811178835432
"332",332,"2018-05-07",10653.15,10723.65,10635.7,10722.75,155527634,10700.45,10700.45,10601.7,10614.85,162127888,0.849174102369754,57.4566222978761,51.8021522310573,0.0779877068145246,-0.00516335688693026,10697.0192059341,98.75,64.4328638547424,9746115568,0.438334846323433
"333",333,"2018-05-08",10757.9,10757.9,10689.45,10714.3,247827681,10653.15,10723.65,10635.7,10722.75,155527634,0.867583143847717,63.6533179098974,58.6123117692574,0.0939148410266432,0.0101136884866424,10715.5782892843,108.799999999999,97.3213378062494,9901643202,0.212115952091651
"334",334,"2018-05-09",10693.35,10766.2,10691.6,10748.55,191715705,10757.9,10757.9,10689.45,10714.3,247827681,0.865585003462099,62.8808744218977,54.4657455975228,0.0936783379732098,-0.000788354781803946,10725.4458313854,68.4499999999989,107.427848117877,9653815521,0.253739511127329
"335",335,"2018-05-10",10779.65,10785.15,10705.45,10710.35,176119527,10693.35,10766.2,10691.6,10748.55,191715705,0.879670384682285,64.7481815100104,54.773078098419,0.0860712361345809,0.00319156394167308,10743.0052329114,74.6000000000004,108.859941431899,9845531226,0.137702360054617
"336",336,"2018-05-11",10741.95,10811.7,10724.65,10798.55,182103420,10779.65,10785.15,10705.45,10710.35,176119527,0.851918385840778,61.0587985806234,48.6431777664983,0.0886434158976649,-0.003560298090866,10742.3150725144,79.6999999999989,96.9642243310521,9669411699,0.290316320589945
"337",337,"2018-05-14",10815.15,10834.55,10774.9,10797.1,158858691,10741.95,10811.7,10724.65,10798.55,182103420,0.886305747516958,65.8913900675838,54.3483290201185,0.0905454784867547,0.00820130219308446,10769.9533924961,101.35,121.357398997624,9851515119,0.0478268776141168
"338",338,"2018-05-15",10812.6,10928.95,10781.5,10804.05,233833460,10815.15,10834.55,10774.9,10797.1,158858691,0.901805194279803,65.7469358069854,54.9247024700165,0.0885101971578634,-0.000134286303229203,10788.9210813269,59.6499999999996,127.379767653815,9692656428,0.125755540631293
"339",339,"2018-05-16",10751.95,10790.15,10699.95,10742.75,216265875,10812.6,10928.95,10781.5,10804.05,233833460,0.90864491286613,66.1302153211967,51.8982635637293,0.0868588061179898,0.000643484281143358,10804.1863579384,147.450000000001,143.630928441436,9926489888,0.318459969403369
"340",340,"2018-05-17",10775.6,10775.6,10665.05,10677.6,211819797,10751.95,10790.15,10699.95,10742.75,216265875,0.857864587695789,59.7767742304491,45.7459702756207,0.0896580838383715,-0.00568995538875683,10794.136291606,104.099999999999,59.41614427102,9710224013,0.504402004605174
"341",341,"2018-05-18",10671.85,10672,10589.35,10604.45,213025745,10775.6,10775.6,10665.05,10677.6,211819797,0.759773419732279,53.8547311572658,41.5361399624851,0.0917437641417222,-0.00608301926868648,10764.1726507849,110.550000000001,19.7774786189535,9498404216,0.768067226890757
"342",342,"2018-05-21",10616.7,10620.6,10505.9,10520.35,181634290,10671.85,10672,10589.35,10604.45,213025745,0.61974325707479,48.0935620329303,36.1080223593388,0.0794321335969296,-0.00687436483514503,10717.0706217796,88.25,-70.1583475130748,9285378471,0.955535924617196
"343",343,"2018-05-22",10518.45,10558.6,10490.75,10543.25,226625696,10616.7,10620.6,10505.9,10520.35,181634290,0.440094307124972,42.4685833011431,34.6289529348899,0.0871151117635491,-0.00796224762455111,10654.0148627998,114.700000000001,-143.892136578368,9103744181,0.965843280936058
"344",344,"2018-05-23",10521.1,10533.3,10417.95,10428.55,263592587,10518.45,10558.6,10490.75,10543.25,226625696,0.311316990061661,44.3763174269302,33.2646453684355,0.0852860580356447,0.00217436801139037,10614.9555576051,67.8500000000004,-151.046477719059,9330369877,0.880191693290735
