"","X.1","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"467",483,483,"2018-12-17",10853.2,10899.8,1,10885.05,229947883,10784.5,10815.4,1,10802.35,244835217,0.334427231313916,55.5061485024757,99.3946263421785,0.206157431479709,0.0012829510556287,10738.1331745822,10814.4,54.5614893795266,10408378716,0.0126781870283956
"468",484,484,"2018-12-18",10848.6,10915.3,1,10913.85,222787153,10853.2,10899.8,1,10885.05,229947883,0.43942313573917,58.4504713431226,99.5340485244143,0.210968912024155,0.0076265851002919,10790.0213375006,10898.8,100.896556920061,10638326599,0.00511880658680719
"469",485,485,"2018-12-19",10930.55,10984.75,1,10961.2,230795306,10848.6,10915.3,1,10913.85,222787153,0.537716974015834,59.456653658673,99.5432713110951,0.206227040473377,0.00264233670108638,10837.4184932559,10914.3,103.113104551786,10861113752,0.00248627748502054
"470",486,486,"2018-12-20",10885.2,10961.95,1,10960.5,223922484,10930.55,10984.75,1,10961.2,230795306,0.643278771023481,61.1235528141056,99.6953362425119,0.168660240259967,0.00432913972316662,10887.3267217117,10983.75,121.206943167683,11091909058,0.00214407647661311
"471",487,487,"2018-12-21",10944.25,10963.4,1,10754.85,299199160,10885.2,10961.95,1,10960.5,223922484,0.717708810691087,61.0835696753424,99.7103955167557,0.165007284904565,-6.38636602321441e-05,10922.9470491338,10960.95,103.26154513031,10867986574,0.00220780698759531
"472",488,488,"2018-12-24",10780.9,10780.9,1,10671.95,169615277,10944.25,10963.4,1,10754.85,299199160,0.615907267829452,50.6094952089217,99.5339596135649,0.154314222968397,-0.0189410852962055,10880.0500104946,10962.4,40.5414689555332,10568787414,0.0209309206782747
"473",489,489,"2018-12-26",10635.45,10747.1,1,10741.95,189081381,10780.9,10780.9,1,10671.95,169615277,0.467855772404313,47.1031723294823,99.4685857112501,0.160940753082916,-0.00773801161616738,10819.7900090752,10779.9,-45.5805900905697,10399172137,0.0284784340503015
"474",490,490,"2018-12-27",10817.9,10833.8,1,10774.5,378147861,10635.45,10747.1,1,10741.95,189081381,0.398279679492375,50.2382189863299,99.4918204595373,0.136092750540562,0.00653783284086451,10797.7038921224,10746.1,-36.849853692705,10588253518,0.0221053829520882
"475",491,491,"2018-12-28",10820.95,10892.7,1,10858.9,200010811,10817.9,10833.8,1,10774.5,378147861,0.363327904210875,51.6725388016942,99.4834537646171,0.134411390075579,0.00302559435509231,10791.8361975633,10832.8,0.616585281718886,10966401379,0.0191419141914191
"476",492,492,"2018-12-31",10913.2,10923.1,1,10861.85,144871290,10820.95,10892.7,1,10858.9,200010811,0.394240553522751,55.2725232014986,99.4523546270552,0.141064823754299,0.00780278904043108,10815.2359657489,10891.7,50.1706547974279,11166412190,0.0114578354387163
"477",494,494,"2019-01-02",10868.85,10895.15,1,10781.9,240097436,10881.7,10922.85,1,10913.95,122839984,0.466793620071382,57.6498055010765,99.4519904722054,0.136480876816818,0.00478513757597376,10863.5903534181,10921.85,80.0359280348993,11434123464,0.00644588596790707
"478",495,495,"2019-01-03",10796.8,10813.95,1,10667.7,235515093,10868.85,10895.15,1,10781.9,240097436,0.40372573821994,50.6665350458749,99.4843007904965,0.147822688928546,-0.0121729852124393,10841.8665911292,10912.95,26.5861149294373,11194026028,0.0184681916467509
"479",496,496,"2019-01-04",10699.7,10740.8,1,10730.7,218436405,10796.8,10813.95,1,10667.7,235515093,0.265351615220699,45.5299915801837,99.4373221973056,0.154502913672183,-0.0106483178298085,10787.5898050968,10812.95,-38.4360925214402,10958510935,0.0288653692955502
"480",497,497,"2019-01-07",10804.85,10835.8,1,10770.65,202566146,10699.7,10740.8,1,10730.7,218436405,0.200427594494212,48.6243204599228,99.4337834317916,0.126362618496867,0.00588830772663229,10768.1189051877,10739.8,-46.7319178945823,11176947340,0.0231296233071582
"481",498,498,"2019-01-08",10786.25,10818.3,1,10788.6,206359896,10804.85,10835.8,1,10770.65,202566146,0.176834185641273,50.5429798855618,99.4173005761745,0.119090349512507,0.00371605001291009,10767.0542893745,10834.8,-2.37945073317668,11379513486,0.0194924320018209
"482",499,499,"2019-01-09",10862.4,10870.35,1,10849.8,239778615,10786.25,10818.3,1,10788.6,206359896,0.169618894684587,51.4208347356452,99.4149572057781,0.114550022581064,0.00166517890442996,10772.3943634376,10817.3,-15.492768145257,11585873382,0.0178581996130647
"483",500,500,"2019-01-10",10859.35,10859.35,1,10815.75,194967317,10862.4,10870.35,1,10849.8,239778615,0.207292766462186,54.3931604423262,99.4450427879507,0.117289264687233,0.00565662555334256,10796.7362522422,10869.35,25.9619897537576,11825651997,0.0103626943005182
"484",501,501,"2019-01-11",10834.75,10850,1,10783.55,208751059,10859.35,10859.35,1,10815.75,194967317,0.209239469840883,52.469605797502,99.4103892503396,0.110530802893308,-0.00314324150869894,10803.5292107894,10858.35,-3.01407875188561,11630684680,0.0134687659636576
"485",502,502,"2019-01-14",10807,10807,1,10741.05,179336647,10834.75,10850,1,10783.55,208751059,0.184575666787068,50.6456033252075,99.485448075581,0.111228648443786,-0.00298158031550599,10797.8359281379,10849,-26.9272325296294,11421933621,0.0127768469433535
"486",503,503,"2019-01-15",10777.55,10896.05,1,10884.55,202741951,10807,10807,1,10741.05,179336647,0.131722984267202,48.260918719641,99.5519547048078,0.106783037270713,-0.00394897514752124,10779.5028735318,10806,-71.8217299929965,11242596974,0.0166680400289323
"487",504,504,"2019-01-16",10899.65,10927.9,1,10888.6,175844119,10777.55,10896.05,1,10884.55,202741951,0.194901100930078,55.8243639248294,99.5535120879756,0.113611895458548,0.013271502871449,10813.3971800011,10895.05,57.700904514214,11445338925,0.00352954102233097
"488",505,505,"2019-01-17",10920.85,10930.4,1,10890.1,183785516,10899.65,10927.9,1,10888.6,175844119,0.24507274453871,56.0197736696693,99.5844936804523,0.0896345963322889,0.000372017833591087,10839.7777593731,10926.9,78.4661262547774,11621183044,0.00359662850396721
"489",506,506,"2019-01-18",10914.85,10927.65,1,10907.35,261116733,10920.85,10930.4,1,10890.1,183785516,0.282613181799363,56.0972334415671,99.5738984150551,0.0874067949025139,0.000137749268997567,10859.5473121966,10929.4,88.5117214944936,11804968560,0.00368730213918415
"490",508,508,"2019-01-22",10949.8,10949.8,1,10917.45,241641740,10919.35,10987.2,1,10949.4,235555659,0.379034793147159,59.3143989050551,99.5896721767393,0.087512119653926,0.00384778632512095,10907.6683638884,10986.2,145.238544220256,12301640952,0.00344068012597632
"491",509,509,"2019-01-23",10931.05,10944.55,1,10822.15,222158646,10949.8,10949.8,1,10917.45,241641740,0.396245013375873,56.8460772329951,99.633402429653,0.0868727434573678,-0.00292223367666544,10917.3464891931,10948.8,96.2852750086819,12059999212,0.00634887404197994
"492",510,510,"2019-01-24",10844.05,10866.35,1,10858.95,203017253,10931.05,10944.55,1,10822.15,222158646,0.335175963726497,50.1432119102848,99.5928066505191,0.0993088866177097,-0.00876746678531504,10892.3245238453,10943.55,33.8216857767755,11837840566,0.0150233929839254
"493",511,511,"2019-01-25",10859.75,10931.35,1,10775.45,179370707,10844.05,10866.35,1,10858.95,203017253,0.310557548759771,52.4736320254631,99.5966556285871,0.0988625359826396,0.00339466496990504,10885.4197528654,10865.35,5.26706732392899,12040857819,0.011673736141705
"494",512,512,"2019-01-28",10792.45,10803.95,1,10675.8,220034180,10859.75,10931.35,1,10775.45,179370707,0.2263399444415,47.0945972609926,99.4860688880757,0.106498552978137,-0.00771922628979738,10852.3192118669,10930.35,-5.23968133387436,11861487112,0.0192741803353298
"495",513,513,"2019-01-29",10653.7,10690.25,1,10679.1,210032771,10792.45,10803.95,1,10675.8,220034180,0.0843201643855318,41.6123236767408,99.3954303435077,0.084296005081568,-0.00929090070010652,10794.67771874,10802.95,-131.280471238728,11641452932,0.0283446505616138
"496",514,514,"2019-01-30",10702.25,10706.85,1,10640.25,295407232,10653.7,10690.25,1,10679.1,210032771,-0.0256746646822292,41.853721229806,99.4032123578793,0.0842354075480622,0.00030906255953056,10753.2523318124,10689.25,-168.549469485547,11851485703,0.0280442737252189
"497",515,515,"2019-01-31",10690.55,10837.95,1,10817.35,472608463,10702.25,10706.85,1,10640.25,295407232,-0.140468224833357,39.7691362829698,99.3725624587484,0.0833325680311734,-0.00364458044017191,10710.2269957101,10705.85,-149.585653863079,11556078471,0.031580528299139
"498",516,516,"2019-02-01",10851.35,10983.25,1,10892.75,278272293,10690.55,10837.95,1,10817.35,472608463,-0.0978183841549463,51.6027727260514,99.3982355381301,0.131971007598244,0.0165073467225429,10737.6570766429,10836.95,-6.74062216879613,12028686934,0.015460304745954
"499",517,517,"2019-02-04",10876.75,10927.75,1,10909.05,192866505,10851.35,10983.25,1,10892.75,278272293,-0.00756567997063362,55.6022020795921,99.4189533212791,0.136579571685495,0.00694610371764881,10783.5794588659,10982.25,97.864035577427,12306959227,0.00859714915075283
"500",518,518,"2019-02-05",10908.65,10956.55,1,10935.65,182066899,10876.75,10927.75,1,10909.05,192866505,0.0751621822952853,56.4402405646802,99.4088234682895,0.136176869549016,0.00149528965838464,10823.3182615486,10926.75,70.8199219418163,12499825732,0.00711346962553034
"501",519,519,"2019-02-06",10965.1,11072.05,1,11068.45,198845067,10908.65,10956.55,1,10935.65,182066899,0.158611580404,57.8388414067924,99.5158921427047,0.125887816587926,0.00243537454367981,10861.547765442,10955.55,91.1332574615785,12681892631,0.00469225027762111
"502",520,520,"2019-02-07",11070.45,11117.9,1,11054.4,183599837,10965.1,11072.05,1,11068.45,198845067,0.319627001444678,64.0455588798568,99.6187425205966,0.1388629391466,0.0120706243299296,10933.4899039015,11071.05,182.613091323454,12880737698,0.000325172409120955
"503",521,521,"2019-02-08",11023.5,11041.15,1,10932.6,264285474,11070.45,11117.9,1,11054.4,183599837,0.431359080391691,62.9890397610136,99.5726902712209,0.127900624424188,-0.00127018009786006,10981.4663799313,11116.9,169.831484527329,12697137861,0.00571202403547752
"504",522,522,"2019-02-11",10930.9,10930.9,1,10899.9,217598971,11023.5,11041.15,1,10932.6,264285474,0.424581467392726,54.5828331119966,99.5117554948387,0.133645760293001,-0.0110793874506427,10975.7294298379,11053.4,80.8269400502429,12432852387,0.0166683158074642
"505",523,523,"2019-02-12",10879.7,10910.9,1,10828.4,232160400,10930.9,10930.9,1,10899.9,217598971,0.390481006715238,52.554990774018,99.5076643021596,0.136665943091355,-0.00299553642066286,10959.653308541,10931.6,17.4780441648807,12215253416,0.0196097833028992
"506",524,524,"2019-02-13",10870.55,10890.8,1,10774.25,257567315,10879.7,10910.9,1,10828.4,232160400,0.306959682553098,48.3272068782127,99.5237920068676,0.14162092764161,-0.00658130254795353,10923.2799278864,10909.9,-21.8898036953495,11983093016,0.0260414324137125
"507",525,525,"2019-02-14",10786.1,10786.1,1,10759.8,318091784,10870.55,10890.8,1,10774.25,257567315,0.198288134379232,45.3516451485842,99.4256523815032,0.114320756002316,-0.005013284334348,10877.8934523114,10889.8,-49.2158000135913,11725525701,0.0309123946423913
"508",526,526,"2019-02-15",10780.25,10781.75,1,10728.8,344096632,10786.1,10786.1,1,10759.8,318091784,0.100190075728479,44.5631353802074,99.4468006906996,0.105226731127765,-0.00134206079848909,10839.3076809823,10785.1,-88.1525895288082,11407433917,0.0322122174347165
"509",528,528,"2019-02-19",10636.7,10722.75,1,10605.15,223222900,10738.65,10759.05,1,10631.3,222609050,-0.151804121076871,37.8865443905205,99.3448280662965,0.107023866910638,-0.00912923414780309,10740.085332679,10758.05,-120.379813119121,10840728235,0.043771195207297
"510",529,529,"2019-02-20",10655.45,10752.4,1,10742.25,205727028,10636.7,10722.75,1,10605.15,223222900,-0.288155577727156,36.6616648867755,99.3331274144282,0.0564852957529802,-0.00246274807860303,10687.33384013,10721.75,-124.033621621712,10617505335,0.0461234696723007
"511",530,530,"2019-02-21",10744.1,10808.8,1,10791.95,212915758,10655.45,10752.4,1,10742.25,205727028,-0.290431617758047,46.4387523830164,99.3536478327508,0.110180723287113,0.0128448321577608,10694.6263504029,10751.4,-61.4538830126059,10823232363,0.0337908949437343
"512",531,531,"2019-02-22",10782.7,10801.05,1,10789.7,303939523,10744.1,10808.8,1,10791.95,212915758,-0.252114386732594,49.4830267920642,99.4187075368205,0.1058308118024,0.00461592148724854,10717.5122010681,10807.8,-24.8164467572728,11036148121,0.0293202241632109
"513",532,532,"2019-02-25",10813.25,10886.5,1,10879.15,309555346,10782.7,10801.05,1,10789.7,303939523,-0.220884649032682,49.3462859041273,99.4992434939443,0.105558190558247,-0.00020851047145598,10734.5494332963,10800.05,-25.9512087553872,10732208598,0.0295226187156491
"514",533,533,"2019-02-26",10775.3,10888.5,1,10829,282989433,10813.25,10886.5,1,10879.15,309555346,-0.127740112527575,54.7051580724178,99.5179117031767,0.110653037508011,0.00825613801413994,10777.3479298028,10885.5,25.8084489943683,11041763944,0.0214763108420513
"515",534,534,"2019-02-27",10881.2,10939.55,1,10793.9,271342901,10775.3,10888.5,1,10829,282989433,-0.0904128757404754,51.4206172490641,99.5017376061845,0.110032982605454,-0.00462039272963644,10792.7850082972,10887.5,4.83689244071867,10758774511,0.0259874605330622
"516",535,535,"2019-02-28",10865.7,10865.7,1,10801.8,541598037,10881.2,10939.55,1,10793.9,271342901,-0.0860710828361921,49.1943246031784,99.4673596680641,0.111570140625563,-0.00324656089885877,10792.7128043704,10938.55,4.03518146762685,10487431610,0.0223955290462539
"517",536,536,"2019-03-01",10842.65,10877.65,1,10861.65,246503931,10865.7,10865.7,1,10801.8,541598037,-0.0758523667609645,49.7219528350684,99.5177233073144,0.10984009260309,0.000731627162110726,10795.3152858948,10864.7,-21.6753385412908,11029029647,0.0125930767789149
"518",537,537,"2019-03-05",10864.85,10994.05,1,10985.7,305136335,10842.65,10877.65,1,10861.65,246503931,-0.0227870243426409,53.6492545420043,99.5175529629707,0.0941021764689123,0.00552544975719549,10817.0569376295,10876.65,9.07183402194186,11275533578,0.00712160204048979
"519",538,538,"2019-03-06",11024.85,11061.9,1,11049.1,310015430,10864.85,10994.05,1,10985.7,305136335,0.110436601461772,60.5308742547521,99.5439219872644,0.100102204069198,0.0113561903986312,10874.0936817616,10993.05,98.7066346459891,11580669913,0.00075957081974507
"520",539,539,"2019-03-07",11077.95,11088.75,1,11053.05,257502729,11024.85,11061.9,1,11049.1,310015430,0.259862132760968,63.5125133085887,99.5631102946577,0.0857804636174925,0.00575454961757416,10936.9234466183,11060.9,136.378014703151,11890685343,0.00115722952020173
"521",540,540,"2019-03-08",11038.85,11048.75,1,11036.6,277343344,11077.95,11088.75,1,11053.05,257502729,0.376463512159142,63.6965219914571,99.5467688727459,0.0864332268420246,0.000357431294425226,10983.9971422126,11087.75,147.463600699449,12148188072,0.00321976956551155
"522",541,541,"2019-03-11",11068.75,11180,1,11175.85,294666128,11038.85,11048.75,1,11036.6,277343344,0.45117780318138,62.2877189394091,99.5916694787184,0.0880716014944012,-0.00148938557567568,11012.3540081159,11052.05,131.800051078453,11870844728,0.00470338887510989
"523",542,542,"2019-03-12",11231.35,11320.15,1,11290.2,346125398,11068.75,11180,1,11175.85,294666128,0.605872777259475,68.6156493789084,99.7210769451178,0.0994211414682022,0.0125381778451921,11078.1712817167,11179,199.806601824308,12165510856,0.000371231773861672
"524",543,543,"2019-03-13",11326.2,11351.95,1,11342.35,315491895,11231.35,11320.15,1,11290.2,346125398,0.802482977309293,72.6709989829653,99.7653047886593,0.0942952915126128,0.0101798925496794,11163.2614803514,11319.15,214.634700602207,12511636254,0.00264595839793614
"525",544,544,"2019-03-14",11382.5,11383.4,1,11346.8,212738721,11326.2,11351.95,1,11342.35,315491895,0.983941778073794,74.3018696012038,99.7715791827725,0.0815498757598952,0.00460841507426757,11241.6586718225,11350.95,183.097742371107,12827128149,0.000845744188812422
"526",545,545,"2019-03-15",11376.85,11486.9,1,11431.85,381944334,11382.5,11383.4,1,11346.8,212738721,1.11694956322355,74.4420258803473,99.750663086863,0.0822134280303047,0.000392257978553801,11298.9391496892,11382.4,156.028931595135,13039866870,0.00321549058195111
"527",546,546,"2019-03-18",11473.85,11530.1,1,11479.45,269640287,11376.85,11486.9,1,11431.85,381944334,1.2684097961531,77.0215027850789,99.7113736359421,0.0829162722024033,0.00746755362846585,11366.9818117425,11485.9,159.966123586453,13421811204,0.00479283295170594
"528",547,547,"2019-03-19",11500.3,11543.6,1,11539.9,275144109,11473.85,11530.1,1,11479.45,269640287,1.40535290795694,78.339146803639,99.6925410430685,0.075621717772259,0.00415516085825907,11430.4109719024,11529.1,149.350949835572,13691451491,0.0043932310414516
"529",548,548,"2019-03-20",11551.95,11552.5,1,11516.65,301673819,11500.3,11543.6,1,11539.9,275144109,1.53830747077932,79.9143493759071,99.7132524840642,0.0754820212152013,0.00525211519507884,11494.4764106242,11542.6,139.907834835853,13966595600,0.000320551695458625
"530",549,549,"2019-03-22",11545.2,11572.35,1,11462.6,318563563,11551.95,11552.5,1,11516.65,301673819,1.60719354045287,77.5776188392611,99.7129450507662,0.0809349059149586,-0.00201678116462389,11531.1788477644,11551.5,119.231955231881,13664921781,0.00310349305285031
"531",550,550,"2019-03-25",11383.95,11385.2,1,11350.75,243183748,11545.2,11572.35,1,11462.6,318563563,1.60383979554224,72.2859213224264,99.6494059507315,0.090079160680112,-0.00470425272166253,11537.4001867504,11571.35,101.026323221713,13346358218,0.00948463230305885
